mint_id,tissue,tissuetype,rho,rank
5068,liver,cancer,0.49697486,408.5
5068,liver,metastasis,0.33333334,125.0
5068,lung,cancer,0.56305945,779.5
5068,lymph_node,metastasis,0.38195303,266.0
5068,oesophagus,cancer,0.43738353,125.5
5068,ovary,cancer,0.58320004,869.0
5068,ovary,metastasis,0.5945728,543.0
5068,pancreas,cancer,0.5165451,161.5
5068,prostate,cancer,0.53043604,333.5
5068,salivary_gland,cancer,0.5077133,442.5
5068,skin,cancer,0.4944145,503.5
5068,small_intestine,cancer,0.46720514,386.5
5068,stomach,cancer,0.5198187,421.5
5068,testis,cancer,0.5014175,581.5
5068,thyroid,cancer,0.61667746,938.5
5068,tongue,cancer,0.40114474,137.0
5068,tonsil,cancer,0.4372655,234.0
5068,uterus,cancer,0.5692074,716.5
5073,adipose_tissue,cancer,-0.80091745,949.0
5073,adrenal_gland,cancer,-0.43774936,515.0
5073,adrenal_gland,metastasis,0.64416033,654.0
5073,appendix,cancer,-0.75171036,819.0
5073,bladder,cancer,-0.7262823,1000.0
5073,bone,cancer,-0.48424402,631.5
5073,brain,metastasis,0.31243733,50.0
5073,breast,cancer,-0.51485175,528.0
5073,cervix,cancer,-0.7061522,1002.0
5073,colorectum,cancer,-0.6345726,803.0
5073,eye,cancer,-0.71337986,871.0
5073,gallbladder,cancer,-0.7132719,984.0
5073,kidney,cancer,-0.8140054,991.0
5073,liver,cancer,-0.7590032,998.0
5073,liver,metastasis,0.64771324,666.0
5073,lung,cancer,-0.647118,965.0
5073,lung,metastasis,0.8333333,801.0
5073,lymph_node,metastasis,0.85,786.0
5073,oesophagus,cancer,-0.65289617,839.0
5073,ovary,cancer,-0.5649107,750.0
5073,ovary,metastasis,0.24523573,17.0
5073,pancreas,cancer,-0.6179524,567.0
5073,prostate,cancer,-0.6713832,899.0
5073,salivary_gland,cancer,-0.7273009,979.0
5073,skin,cancer,-0.6988846,1000.0
5073,skin,metastasis,0.78315604,598.0
5073,small_intestine,cancer,-0.475641,429.0
5073,small_intestine,metastasis,-0.33817875,131.0
5073,spleen,metastasis,-0.3542048,118.0
5073,stomach,cancer,-0.64498895,949.0
5073,testis,cancer,-0.58124816,861.0
5073,thymus,cancer,-0.47361785,70.0
5073,thyroid,cancer,-0.62715995,962.0
5073,tongue,cancer,-0.4420583,347.0
5073,tonsil,cancer,-0.4405979,255.0
5073,uterus,cancer,-0.62220037,866.0
5073,vagina,cancer,-0.47282133,569.0
5082,adipose_tissue,cancer,0.602746,347.5
5082,adrenal_gland,metastasis,0.44700497,344.5
5082,appendix,cancer,0.6001006,543.0
5082,bladder,cancer,0.416843,66.5
5082,bladder,metastasis,0.3619977,178.0
5082,bone,cancer,0.5266493,840.0
5082,bone,metastasis,0.76151294,779.0
5082,brain,metastasis,0.49257687,420.0
5082,breast,cancer,0.7355657,921.5
5082,cervix,cancer,0.43240446,195.5
5082,colorectum,cancer,0.6140693,714.5
5082,gallbladder,cancer,0.5237439,317.5
5082,kidney,cancer,0.56883126,421.5
5082,liver,cancer,0.39317495,46.5
5082,liver,metastasis,0.36934367,251.0
5082,lung,cancer,0.41337577,136.5
5082,lung,metastasis,0.42857143,404.5
5082,lymph_node,metastasis,0.5021367,632.0
5082,oesophagus,cancer,0.591565,714.5
5082,ovary,cancer,0.51713073,491.5
5082,ovary,metastasis,0.3268242,109.5
5082,pancreas,cancer,0.64777476,639.5
5082,pancreas,metastasis,0.3421659,119.5
5082,prostate,cancer,0.4903707,168.5
5082,salivary_gland,cancer,0.48181817,366.5
5082,skin,cancer,0.43925926,232.5
5082,skin,metastasis,0.43414083,293.5
5082,small_intestine,cancer,0.52947587,616.5
5082,spinal_cord,metastasis,0.36927447,93.0
5082,spleen,metastasis,0.3949766,183.0
5082,stomach,cancer,0.5451926,573.5
5082,testis,cancer,0.548968,738.0
5082,thyroid,cancer,0.4267943,168.5
5082,thyroid,metastasis,0.38829514,165.5
5082,tongue,cancer,0.3325749,4.0
5082,tonsil,cancer,0.37202284,76.0
5082,uterus,cancer,0.5,331.5
5082,vagina,cancer,0.37156868,191.5
5082,vagina,metastasis,0.42166945,118.5
5111,adipose_tissue,cancer,0.762565,850.5
5111,adrenal_gland,cancer,0.38963452,298.5
5111,appendix,cancer,0.71838975,776.5
5111,bladder,cancer,0.5723819,537.5
5111,bone,cancer,0.49981242,803.5
5111,bone,metastasis,0.37657234,221.0
5111,brain,metastasis,0.5210268,475.0
5111,breast,cancer,0.60781527,851.5
5111,cervix,cancer,0.66056514,982.5
5111,colorectum,cancer,0.62593627,782.5
5111,eye,cancer,0.6727273,834.5
5111,gallbladder,cancer,0.6570864,811.5
5111,kidney,cancer,0.69720626,886.5
5111,liver,cancer,0.6102844,801.5
5111,liver,metastasis,0.48333332,562.0
5111,lung,cancer,0.55849284,755.5
5111,lung,metastasis,0.30952382,33.5
5111,lymph_node,metastasis,0.35,139.0
5111,oesophagus,cancer,0.59752464,731.5
5111,ovary,cancer,0.6822482,976.5
5111,ovary,metastasis,0.36141193,220.0
5111,pancreas,cancer,0.71551496,871.5
5111,prostate,cancer,0.68484825,935.5
5111,salivary_gland,cancer,0.6118339,889.5
5111,skin,cancer,0.38353106,77.5
5111,skin,metastasis,0.34901518,119.5
5111,small_intestine,cancer,0.49341413,473.0
5111,stomach,cancer,0.6482244,975.5
5111,testis,cancer,0.6929118,986.5
5111,testis,metastasis,-0.38369775,138.5
5111,thyroid,cancer,0.42824712,174.5
5111,tongue,cancer,0.50521463,588.5
5111,tonsil,cancer,0.59570783,764.5
5111,uterus,cancer,0.6101935,798.5
5111,vagina,cancer,0.6069884,812.5
5116,adipose_tissue,cancer,0.80733943,964.5
5116,adipose_tissue,metastasis,-0.31408733,1.5
5116,adrenal_gland,cancer,0.37279025,267.5
5116,adrenal_gland,metastasis,0.38828972,213.5
5116,appendix,cancer,0.5378056,284.5
5116,bladder,cancer,0.70442295,985.5
5116,bladder,metastasis,0.3867354,243.5
5116,bone,cancer,0.48714414,660.5
5116,bone,metastasis,0.4742384,519.5
5116,brain,metastasis,0.32774267,79.5
5116,breast,cancer,0.48444226,458.5
5116,cervix,cancer,0.5499567,695.5
5116,colorectum,cancer,0.74252826,980.5
5116,colorectum,metastasis,0.31825912,53.5
5116,eye,cancer,0.63470984,702.5
5116,gallbladder,cancer,0.5874021,620.5
5116,kidney,cancer,0.8190338,1000.5
5116,kidney,metastasis,0.48670676,246.5
5116,liver,cancer,0.5364602,566.5
5116,liver,metastasis,-0.0107733775,4.5
5116,lung,cancer,0.4817073,540.5
5116,lung,metastasis,0.37651855,207.5
5116,lymph_node,metastasis,0.3780363,257.5
5116,oesophagus,cancer,0.7534325,1006.5
5116,ovary,cancer,0.5493569,690.5
5116,ovary,metastasis,-0.07770457,14.5
5116,pancreas,cancer,0.67469877,711.5
5116,prostate,cancer,0.4607295,91.5
5116,salivary_gland,cancer,0.5068546,437.5
5116,skeletal_muscle,metastasis,-0.31408733,11.5
5116,skin,cancer,0.5306749,651.5
5116,small_intestine,cancer,0.57303876,684.5
5116,small_intestine,metastasis,0.32972038,101.5
5116,stomach,cancer,0.5855038,761.5
5116,testis,cancer,0.56390107,831.5
5116,thyroid,cancer,0.5494271,618.5
5116,thyroid,metastasis,0.33034006,63.5
5116,tongue,cancer,0.41128364,226.5
5116,tonsil,cancer,0.42458647,176.5
5116,uterus,cancer,0.7534325,960.5
5116,vagina,cancer,0.42214915,409.5
5116,vagina,metastasis,0.49198845,226.5
5163,adipose_tissue,cancer,0.51473695,85.0
5163,appendix,cancer,0.5713171,496.0
5163,bladder,cancer,0.49792707,180.0
5163,bone,cancer,1.0,925.0
5163,breast,cancer,0.5915497,844.0
5163,cervix,cancer,0.6077209,851.0
5163,colorectum,cancer,0.59369475,602.0
5163,eye,cancer,0.40002808,63.0
5163,gallbladder,cancer,0.43148792,48.0
5163,kidney,cancer,0.65465367,760.0
5163,liver,cancer,0.6582852,954.0
5163,lung,cancer,0.5688572,800.0
5163,lung,metastasis,0.5427846,688.5
5163,lymph_node,metastasis,0.4816234,593.5
5163,oesophagus,cancer,0.5509546,436.0
5163,ovary,cancer,0.5308765,552.0
5163,pancreas,cancer,0.6005646,492.0
5163,prostate,cancer,0.5221003,258.0
5163,salivary_gland,cancer,0.52587587,495.0
5163,skin,cancer,0.481285,452.0
5163,small_intestine,cancer,0.38751417,135.0
5163,stomach,cancer,0.5405899,549.0
5163,testis,cancer,0.8355263,1003.0
5163,thyroid,cancer,0.8355263,1007.0
5163,tongue,cancer,0.5553883,747.0
5163,uterus,cancer,0.53935987,585.0
5176,adipose_tissue,cancer,0.72737414,762.0
5176,adrenal_gland,cancer,0.3268649,107.0
5176,appendix,cancer,0.67484504,670.0
5176,bladder,cancer,0.5508739,429.0
5176,bone,cancer,0.51785684,828.5
5176,bone,metastasis,0.4602551,493.5
5176,breast,cancer,0.78655255,961.0
5176,cervix,cancer,0.49431282,458.0
5176,colorectum,cancer,0.7102848,951.0
5176,eye,cancer,0.47314835,242.5
5176,gallbladder,cancer,0.5432625,360.0
5176,kidney,cancer,0.7046643,893.0
5176,liver,cancer,0.4517399,187.5
5176,liver,metastasis,-0.36666667,241.0
5176,lung,cancer,0.51227176,665.0
5176,lung,metastasis,0.4011032,298.5
5176,lymph_node,metastasis,0.47940856,587.5
5176,oesophagus,cancer,0.5209411,338.0
5176,ovary,cancer,0.41752657,78.0
5176,pancreas,cancer,0.59294194,432.0
5176,prostate,cancer,0.584731,675.0
5176,salivary_gland,cancer,0.54961675,541.0
5176,skin,cancer,0.38816908,87.0
5176,small_intestine,cancer,0.4436421,279.0
5176,stomach,cancer,0.48838723,317.0
5176,testis,cancer,0.53218067,689.0
5176,thyroid,cancer,0.60470337,923.0
5176,thyroid,metastasis,0.31706542,34.0
5176,tongue,cancer,0.4322189,313.5
5176,tonsil,cancer,0.3516472,30.0
5176,uterus,cancer,0.64998156,902.0
5181,adipose_tissue,cancer,0.76713127,866.0
5181,adrenal_gland,cancer,0.32363138,66.0
5181,adrenal_gland,metastasis,0.33197987,66.5
5181,appendix,cancer,0.6314891,623.0
5181,bladder,cancer,0.5730136,554.0
5181,bladder,metastasis,0.38201788,229.5
5181,bone,cancer,0.48318794,603.5
5181,bone,metastasis,0.37138727,202.5
5181,brain,metastasis,0.3181132,61.0
5181,breast,cancer,0.81459343,977.0
5181,cervix,cancer,0.52613,623.0
5181,colorectum,cancer,0.6818182,898.5
5181,colorectum,metastasis,0.3521058,117.5
5181,eye,cancer,0.5090909,368.0
5181,gallbladder,cancer,0.58412266,596.0
5181,kidney,cancer,0.7462088,950.0
5181,liver,cancer,0.4375819,167.0
5181,lung,cancer,0.43931726,202.0
5181,lung,metastasis,0.42382038,368.5
5181,lymph_node,metastasis,0.44206366,484.5
5181,oesophagus,cancer,0.59090906,705.0
5181,ovary,cancer,0.41833606,84.0
5181,ovary,metastasis,0.35522214,192.0
5181,pancreas,cancer,0.5539378,232.0
5181,prostate,cancer,0.5127701,237.0
5181,salivary_gland,cancer,0.37603074,60.0
5181,skin,cancer,0.38158125,71.0
5181,skin,metastasis,0.45967853,344.5
5181,small_intestine,cancer,0.5122677,569.0
5181,spinal_cord,metastasis,0.33234704,33.0
5181,stomach,cancer,0.53245085,480.0
5181,testis,cancer,0.50153166,588.0
5181,testis,metastasis,-0.34338754,90.0
5181,thyroid,cancer,0.5711669,765.0
5181,tongue,cancer,0.4082483,154.5
5181,tonsil,cancer,0.40975386,106.0
5181,uterus,cancer,0.7090909,937.5
5181,vagina,cancer,0.351707,88.0
5181,vagina,metastasis,0.4236149,124.5
5194,adipose_tissue,cancer,0.5433847,130.0
5194,adrenal_gland,cancer,0.32764518,111.5
5194,adrenal_gland,metastasis,0.5178058,508.5
5194,appendix,cancer,0.8363636,925.5
5194,bladder,cancer,0.398475,45.5
5194,bladder,metastasis,0.48048455,415.5
5194,bone,cancer,0.48830104,667.0
5194,bone,metastasis,0.5668569,698.5
5194,brain,metastasis,0.85717314,704.5
5194,breast,cancer,0.60790557,854.5
5194,cervix,cancer,0.37767246,27.5
5194,colorectum,cancer,0.46991342,212.5
5194,colorectum,metastasis,0.4823259,292.5
5194,eye,cancer,0.03371674,1.5
5194,gallbladder,cancer,0.37138984,13.5
5194,gallbladder,metastasis,0.37256867,131.5
5194,kidney,cancer,0.7156264,925.0
5194,kidney,metastasis,0.32654926,52.5
5194,liver,cancer,0.55649793,678.5
5194,liver,metastasis,0.456639,508.5
5194,lung,cancer,0.34706268,9.5
5194,lung,metastasis,0.43601665,424.5
5194,lymph_node,metastasis,0.4222944,417.5
5194,oesophagus,cancer,0.5214804,342.5
5194,ovary,cancer,0.36780953,39.5
5194,ovary,metastasis,0.33930817,136.5
5194,pancreas,cancer,0.5296131,192.5
5194,pancreas,metastasis,0.40750605,251.5
5194,prostate,cancer,0.573683,624.5
5194,salivary_gland,cancer,0.3272727,4.5
5194,skin,cancer,0.53962266,713.5
5194,skin,metastasis,0.80018115,600.5
5194,small_intestine,cancer,0.5642398,674.5
5194,small_intestine,metastasis,0.42560244,324.5
5194,stomach,cancer,0.46661854,192.5
5194,testis,cancer,0.5466054,728.5
5194,thyroid,cancer,0.56748194,743.5
5194,thyroid,metastasis,0.45688736,266.5
5194,tongue,cancer,0.35721725,63.0
5194,tonsil,cancer,0.36200875,68.5
5194,uterus,cancer,0.47272727,236.5
5194,vagina,metastasis,0.56563044,275.5
5216,adipose_tissue,cancer,0.65297484,468.5
5216,adrenal_gland,cancer,0.43403143,499.5
5216,adrenal_gland,metastasis,0.33157322,59.5
5216,appendix,cancer,0.76363635,848.5
5216,bladder,cancer,0.55688906,479.5
5216,bone,cancer,0.49013117,763.5
5216,bone,metastasis,0.3575357,157.5
5216,breast,cancer,0.56542176,761.5
5216,cervix,cancer,0.56753427,762.5
5216,colorectum,cancer,0.5714286,450.5
5216,eye,cancer,0.47900677,260.5
5216,gallbladder,cancer,0.52713305,322.5
5216,kidney,cancer,0.661712,804.5
5216,liver,cancer,0.57614696,727.0
5216,liver,metastasis,-0.41666666,418.5
5216,lung,cancer,0.40324494,73.5
5216,lung,metastasis,0.46553898,495.5
5216,oesophagus,cancer,0.47036186,232.5
5216,ovary,cancer,0.4012617,66.0
5216,ovary,metastasis,0.35020584,178.5
5216,pancreas,cancer,0.49652454,109.5
5216,prostate,cancer,0.7010702,945.5
5216,salivary_gland,cancer,0.48968393,388.5
5216,skin,cancer,0.43132454,200.5
5216,small_intestine,cancer,0.62063015,856.5
5216,stomach,cancer,0.45798007,155.5
5216,testis,cancer,0.44072726,199.5
5216,thyroid,cancer,0.5054201,452.5
5216,tongue,cancer,0.45454594,395.0
5216,tonsil,cancer,0.562535,713.5
5216,uterus,cancer,0.74545455,958.0
5216,vagina,cancer,0.46529803,540.5
5307,adipose_tissue,cancer,-0.4625688,47.0
5307,adrenal_gland,cancer,-0.41684875,454.0
5307,appendix,cancer,-0.3112041,7.0
5307,bladder,cancer,-0.5521078,436.0
5307,bone,cancer,-0.31443515,7.0
5307,breast,cancer,-0.48638016,463.0
5307,cervix,cancer,-0.51967525,561.0
5307,colorectum,cancer,-0.47214824,215.0
5307,eye,cancer,-0.61576575,690.0
5307,gallbladder,cancer,-0.5456053,377.0
5307,kidney,cancer,-0.50954336,225.0
5307,liver,cancer,-0.6636955,958.0
5307,lung,cancer,-0.55441874,752.0
5307,lung,metastasis,0.33234835,82.0
5307,oesophagus,cancer,-0.4969173,309.0
5307,ovary,cancer,-0.5585848,725.0
5307,ovary,metastasis,-0.43718588,428.5
5307,pancreas,cancer,-0.63592327,604.0
5307,prostate,cancer,-0.5138774,244.0
5307,salivary_gland,cancer,-0.5858853,758.0
5307,skeletal_muscle,metastasis,0.3775232,122.0
5307,skin,cancer,-0.6583313,957.0
5307,skin,metastasis,-0.32921374,80.0
5307,small_intestine,cancer,-0.45873123,318.0
5307,small_intestine,metastasis,0.37796447,241.5
5307,stomach,cancer,-0.49436036,332.0
5307,testis,cancer,-0.44287214,207.0
5307,thyroid,cancer,-0.5271982,593.0
5307,tongue,cancer,-0.45736352,421.0
5307,tonsil,cancer,-0.5109969,460.0
5307,uterus,cancer,-0.44773084,191.0
5307,vagina,cancer,-0.43979296,422.0
5324,adipose_tissue,cancer,0.7990951,922.5
5324,adrenal_gland,cancer,0.49030313,589.5
5324,adrenal_gland,metastasis,0.35598335,118.0
5324,appendix,cancer,0.8454546,944.5
5324,bladder,cancer,0.6092386,759.0
5324,bone,cancer,0.42536873,324.5
5324,bone,metastasis,0.35146752,143.5
5324,brain,metastasis,0.37967294,207.0
5324,breast,cancer,0.42412263,140.5
5324,cervix,cancer,0.59559864,816.5
5324,colorectum,cancer,0.5714286,450.5
5324,eye,cancer,0.6454545,797.0
5324,gallbladder,cancer,0.6983347,947.5
5324,kidney,cancer,0.655758,774.5
5324,liver,cancer,0.6317499,918.5
5324,liver,metastasis,0.35064936,163.0
5324,lung,cancer,0.49157134,610.5
5324,lung,metastasis,-0.31714895,50.0
5324,lymph_node,metastasis,-0.34228075,110.0
5324,oesophagus,cancer,0.7075276,943.5
5324,ovary,cancer,0.54122734,607.5
5324,pancreas,cancer,0.72869086,918.5
5324,prostate,cancer,0.63779914,835.5
5324,salivary_gland,cancer,0.46647575,328.5
5324,skin,cancer,0.53049767,630.5
5324,skin,metastasis,0.3075029,54.0
5324,small_intestine,cancer,0.42183074,187.0
5324,stomach,cancer,0.6211897,889.5
5324,testis,cancer,0.6187058,963.5
5324,thyroid,cancer,0.5121451,483.5
5324,tongue,cancer,0.5089363,608.5
5324,tonsil,cancer,0.58469474,747.5
5324,uterus,cancer,0.55995345,672.5
5324,vagina,cancer,0.4109311,351.5
5331,adipose_tissue,cancer,0.85967577,990.5
5331,adrenal_gland,cancer,0.4838655,568.5
5331,appendix,cancer,0.5494647,334.5
5331,bladder,cancer,0.6614642,959.5
5331,bladder,metastasis,0.419757,322.5
5331,bone,cancer,0.40170565,232.0
5331,breast,cancer,0.40333495,97.5
5331,cervix,cancer,0.56020945,734.5
5331,colorectum,cancer,0.6902036,928.5
5331,eye,cancer,0.858091,900.5
5331,gallbladder,cancer,0.68721735,902.5
5331,kidney,cancer,0.67218083,823.5
5331,liver,cancer,0.61884695,827.5
5331,lung,cancer,0.64867496,978.5
5331,lung,metastasis,0.36120504,164.5
5331,lymph_node,metastasis,0.31273177,40.5
5331,oesophagus,cancer,0.66324645,883.5
5331,ovary,cancer,0.5159036,483.5
5331,pancreas,cancer,0.6593969,660.5
5331,prostate,cancer,0.67057675,878.5
5331,salivary_gland,cancer,0.5698401,707.5
5331,skin,cancer,0.42522144,183.5
5331,small_intestine,cancer,0.6438397,902.5
5331,stomach,cancer,0.6576422,984.5
5331,testis,cancer,0.6931708,993.5
5331,testis,metastasis,-0.3217116,54.5
5331,thymus,cancer,0.3389172,12.5
5331,thyroid,cancer,0.46020415,297.5
5331,tongue,cancer,0.6235104,804.5
5331,tonsil,cancer,0.66807073,900.5
5331,uterus,cancer,0.79746497,993.5
5331,vagina,cancer,0.35649925,95.5
5343,adipose_tissue,cancer,-0.59039056,267.0
5343,adrenal_gland,cancer,-0.6068482,719.0
5343,adrenal_gland,metastasis,0.33686253,76.0
5343,appendix,cancer,-0.3826889,39.0
5343,bladder,cancer,-0.54507864,372.0
5343,bladder,metastasis,0.40612382,290.0
5343,bone,cancer,-0.438833,382.0
5343,brain,metastasis,0.35295364,130.5
5343,breast,cancer,-0.3898742,54.0
5343,cervix,cancer,-0.4646937,285.0
5343,colorectum,cancer,-0.41743007,45.0
5343,eye,cancer,-0.61234266,676.0
5343,gallbladder,cancer,-0.56455463,512.0
5343,kidney,cancer,-0.6263282,695.0
5343,liver,cancer,-0.68373597,973.0
5343,lung,cancer,-0.5593718,767.0
5343,lymph_node,metastasis,0.37430614,240.0
5343,oesophagus,cancer,-0.65618724,870.0
5343,ovary,cancer,-0.67890227,966.0
5343,ovary,metastasis,0.37867317,308.0
5343,pancreas,cancer,-0.4698795,77.0
5343,prostate,cancer,-0.5357006,378.0
5343,salivary_gland,cancer,-0.6052834,867.0
5343,skin,cancer,-0.6706438,971.0
5343,small_intestine,cancer,-0.50672877,553.0
5343,stomach,cancer,-0.46035954,180.0
5343,testis,cancer,-0.37818915,58.0
5343,testis,metastasis,-0.46960863,194.0
5343,thymus,cancer,-0.5229152,95.0
5343,thyroid,cancer,-0.56289166,727.0
5343,tongue,cancer,-0.57109773,759.0
5343,tonsil,cancer,-0.61189175,860.0
5343,uterus,cancer,-0.50114024,351.0
5343,vagina,cancer,-0.48923028,633.0
5343,vagina,metastasis,0.5286675,249.0
5395,adipose_tissue,cancer,0.5766606,197.0
5395,adrenal_gland,cancer,0.39122066,311.0
5395,appendix,cancer,0.888385,980.5
5395,bladder,cancer,0.39236978,31.0
5395,bone,metastasis,0.39076945,264.5
5395,breast,cancer,0.46341464,286.0
5395,cervix,cancer,0.40041065,160.0
5395,colorectum,cancer,0.4191692,64.0
5395,eye,cancer,0.45102623,146.5
5395,gallbladder,cancer,0.4774678,199.0
5395,kidney,cancer,0.58994377,581.0
5395,liver,cancer,0.48261276,303.0
5395,lung,cancer,0.46260548,309.0
5395,oesophagus,cancer,0.39635637,34.0
5395,ovary,cancer,0.54055786,581.0
5395,ovary,metastasis,0.37597987,293.5
5395,pancreas,cancer,0.55421686,245.0
5395,prostate,cancer,0.5759699,636.0
5395,salivary_gland,cancer,0.401615,106.0
5395,skin,cancer,0.45101786,328.0
5395,small_intestine,cancer,0.57650113,707.0
5395,stomach,cancer,0.39269406,25.0
5395,testis,cancer,0.41356206,149.5
5395,thyroid,cancer,0.42055088,140.0
5395,tongue,cancer,0.40874952,184.0
5395,tonsil,cancer,0.46616867,322.5
5395,uterus,cancer,0.4065588,100.0
5395,vagina,cancer,0.3862016,223.0
5400,adipose_tissue,cancer,0.7990951,922.5
5400,adrenal_gland,cancer,0.47277212,555.5
5400,appendix,cancer,0.8454546,944.5
5400,bladder,cancer,0.5671227,523.0
5400,bone,cancer,0.52742547,866.5
5400,bone,metastasis,0.31562036,42.0
5400,breast,cancer,0.5415738,731.5
5400,cervix,cancer,0.5176434,548.5
5400,colorectum,cancer,0.5714286,450.5
5400,eye,cancer,0.6454545,797.0
5400,gallbladder,cancer,0.65000254,774.5
5400,kidney,cancer,0.6472073,739.5
5400,liver,cancer,0.54907966,597.5
5400,lung,cancer,0.4642857,361.5
5400,lymph_node,metastasis,0.30103806,22.0
5400,oesophagus,cancer,0.7075276,943.5
5400,ovary,cancer,0.527938,543.5
5400,ovary,metastasis,0.51587933,496.5
5400,pancreas,cancer,0.70250076,834.5
5400,prostate,cancer,0.5825435,658.5
5400,salivary_gland,cancer,0.6272727,913.5
5400,skin,cancer,0.53049767,630.5
5400,skin,metastasis,-0.0023474202,5.0
5400,small_intestine,cancer,0.5041866,540.5
5400,stomach,cancer,0.5648732,655.5
5400,testis,cancer,0.59428245,900.5
5400,thyroid,cancer,0.48678663,425.5
5400,tongue,cancer,0.462509,440.5
5400,tonsil,cancer,0.53644025,562.5
5400,uterus,cancer,0.48867652,289.5
5400,vagina,cancer,0.40453738,305.5
5427,adipose_tissue,cancer,0.689657,581.0
5427,appendix,cancer,0.5259561,253.0
5427,bladder,cancer,0.64209956,936.0
5427,bone,cancer,0.42692307,341.0
5427,bone,metastasis,0.3300348,77.0
5427,brain,metastasis,0.3720343,179.0
5427,breast,cancer,0.5662987,769.0
5427,breast,metastasis,0.37428892,141.0
5427,cervix,cancer,0.51135886,514.0
5427,colorectum,cancer,0.6636312,872.0
5427,gallbladder,cancer,0.653768,782.0
5427,kidney,cancer,0.54316086,340.0
5427,liver,cancer,0.5468328,589.0
5427,liver,metastasis,0.38450703,298.0
5427,lung,cancer,0.49099025,594.0
5427,lymph_node,metastasis,0.45967364,533.0
5427,oesophagus,cancer,0.5629423,608.0
5427,ovary,cancer,0.5777257,841.0
5427,ovary,metastasis,0.35999554,212.0
5427,pancreas,cancer,0.6270014,588.0
5427,prostate,cancer,0.5473288,448.0
5427,salivary_gland,cancer,0.68651503,958.0
5427,skin,cancer,0.39597416,100.0
5427,small_intestine,cancer,0.41025642,164.0
5427,stomach,cancer,0.58365756,758.0
5427,testis,cancer,0.44272745,203.0
5427,testis,metastasis,-0.30405334,21.0
5427,thyroid,cancer,0.54024935,614.0
5427,tongue,cancer,0.46844077,457.5
5427,tonsil,cancer,0.46571437,310.5
5427,uterus,cancer,0.54973465,616.0
5427,vagina,cancer,0.47712624,617.0
5436,adipose_tissue,cancer,0.67123985,510.0
5436,adrenal_gland,cancer,0.53216255,653.5
5436,adrenal_gland,metastasis,0.437304,307.5
5436,appendix,cancer,0.54267955,308.5
5436,bladder,cancer,0.4314068,86.5
5436,bladder,metastasis,0.43804157,359.5
5436,bone,cancer,0.35791698,101.5
5436,bone,metastasis,0.4558996,478.5
5436,brain,metastasis,0.4582912,368.5
5436,breast,cancer,0.39456785,77.5
5436,cervix,cancer,0.38181818,41.5
5436,colorectum,cancer,0.48686847,249.5
5436,colorectum,metastasis,0.30725655,20.5
5436,eye,cancer,0.48181817,273.5
5436,gallbladder,cancer,0.50870293,273.5
5436,gallbladder,metastasis,0.3010898,2.5
5436,kidney,cancer,0.4872383,116.5
5436,kidney,metastasis,0.37164417,172.5
5436,liver,cancer,0.45487827,209.5
5436,liver,metastasis,0.4606205,523.5
5436,lung,cancer,0.4088344,116.5
5436,lung,metastasis,0.4736896,527.5
5436,lymph_node,metastasis,0.42956227,445.5
5436,oesophagus,cancer,0.46355253,196.5
5436,ovary,cancer,0.48780915,356.5
5436,ovary,metastasis,0.3600443,214.5
5436,pancreas,cancer,0.58904725,380.5
5436,pancreas,metastasis,0.37618914,208.5
5436,prostate,cancer,0.46087724,105.5
5436,salivary_gland,cancer,0.45454547,265.0
5436,skin,cancer,0.44513023,274.5
5436,skin,metastasis,0.42231616,265.5
5436,small_intestine,cancer,0.37570256,96.5
5436,small_intestine,metastasis,0.43612558,334.5
5436,spinal_cord,metastasis,0.33234704,33.0
5436,stomach,cancer,0.4393078,75.5
5436,testis,cancer,0.4943218,530.5
5436,testis,metastasis,-0.347797,96.5
5436,thyroid,cancer,0.47351578,363.5
5436,thyroid,metastasis,0.40918818,203.5
5436,tongue,cancer,0.41877723,278.5
5436,tonsil,cancer,0.51171917,474.5
5436,uterus,cancer,0.4067969,123.5
5436,vagina,metastasis,0.45085075,189.5
5442,adipose_tissue,cancer,0.69107735,608.0
5442,adrenal_gland,cancer,0.33957833,164.5
5442,appendix,cancer,0.56979,459.0
5442,bladder,cancer,0.6194752,838.0
5442,bone,cancer,0.45199636,510.5
5442,bone,metastasis,0.34788343,116.0
5442,breast,cancer,0.46594432,328.0
5442,cervix,cancer,0.6192481,900.0
5442,colorectum,cancer,0.5921943,577.0
5442,eye,cancer,0.6423707,754.5
5442,gallbladder,cancer,0.6398705,738.0
5442,kidney,cancer,0.61282116,655.0
5442,liver,cancer,0.6308331,878.5
5442,lung,cancer,0.46848747,460.5
5442,lymph_node,metastasis,-0.38333333,275.0
5442,oesophagus,cancer,0.5545762,537.0
5442,ovary,cancer,0.5458694,664.0
5442,pancreas,cancer,0.73377293,956.5
5442,prostate,cancer,0.7660029,985.0
5442,prostate,metastasis,-0.40903676,73.0
5442,salivary_gland,cancer,0.55451906,602.0
5442,skin,cancer,0.53140587,677.0
5442,small_intestine,cancer,0.45879185,344.0
5442,stomach,cancer,0.5723454,697.0
5442,testis,cancer,0.5577161,796.5
5442,thyroid,cancer,0.51453936,543.0
5442,tongue,cancer,0.5514843,717.0
5442,tonsil,cancer,0.55920833,675.0
5442,uterus,cancer,0.6169964,833.0
5442,vagina,cancer,0.55679995,750.5
5442,vagina,metastasis,0.43683046,149.0
